4.625315666198730469e-01 4.846739999999050141e-02 5.345399999999811413e-02 5.043993999999958344e-01 1.604999999994971560e-03
4.625315666198730469e-01 4.406939999999570645e-02 -4.051660000000767425e-02 4.239159999999972950e-01 -1.168478000000050532e-01
4.705355167388916016e-01 4.406939999999570645e-02 6.005099999999741200e-02 5.043993999999958344e-01 1.054759999999244080e-02
4.865350723266601562e-01 1.489599999999091651e-02 1.533799999999585495e-02 4.708279999999962495e-01 -2.742180000000193907e-02
4.945104122161865234e-01 3.952479999999303217e-02 5.110839999999283734e-02 4.932577999999938623e-01 3.950599999993142930e-03
5.025124549865722656e-01 7.309619999999972251e-02 6.459559999999298086e-02 5.133419999999933037e-01 2.623379999999708723e-02
5.104999542236328125e-01 3.058219999999556293e-02 4.216579999999536810e-02 4.865141999999937905e-01 -7.337600000009603107e-03
5.184977054595947266e-01 6.635259999999254532e-02 5.110839999999283734e-02 4.976557999999957627e-01 -5.940000000024259208e-04
5.264906883239746094e-01 2.163959999999098827e-02 4.216579999999536810e-02 4.797705999999937188e-01 -1.408120000000967487e-02
5.345206260681152344e-01 5.740999999999507608e-02 5.565299999998840619e-02 4.954567999999983652e-01 -4.992000000004326310e-03
5.425224304199218750e-01 3.512679999999823721e-02 3.322319999999079343e-02 4.686289999999917466e-01 -2.522280000001164701e-02
5.475902557373046875e-01 3.058219999999556293e-02 1.533799999999585495e-02 4.731735999999944209e-01 -3.196640000000461335e-02
5.486729145050048828e-01 2.838319999999816545e-02 2.208159999998882128e-02 4.775715999999963213e-01 -2.962079999999933655e-02
5.497503280639648438e-01 3.952479999999303217e-02 3.322319999999079343e-02 4.753725999999918184e-01 -2.742180000000193907e-02
5.517749786376953125e-01 3.732579999999563469e-02 3.556880000000317565e-02 4.932577999999938623e-01 -1.408120000000967487e-02
5.528295040130615234e-01 3.732579999999563469e-02 3.776779999999346771e-02 4.797705999999937188e-01 -1.628020000000707235e-02
5.538613796234130859e-01 -3.201600000000803803e-02 -3.391960000000127096e-02 4.239159999999972950e-01 -1.235914000000051249e-01
5.559298992156982422e-01 -8.127360000000516393e-02 -9.431880000000747444e-02 3.613177999999936940e-01 -1.303350000000051967e-01
5.570199489593505859e-01 -7.453000000000509218e-02 -7.408800000000725916e-02 3.679147999999929919e-01 -1.281360000000006938e-01
5.580401420593261719e-01 -2.527240000000086084e-02 -2.483040000000302783e-02 4.014861999999925768e-01 -9.676360000000561179e-02
5.590980052947998047e-01 -5.224680000000825331e-02 -5.840180000000261273e-02 3.613177999999936940e-01 -1.392776000000026659e-01
5.603177547454833984e-01 -8.127360000000516393e-02 -7.628700000000465664e-02 3.857999999999950358e-01 -1.079052000000004785e-01
5.623862743377685547e-01 -3.875960000000810979e-02 -5.180480000000331486e-02 4.440001999999967364e-01 -4.530699999999687755e-02
5.623862743377685547e-01 -2.989200000004021973e-03 3.322319999999079343e-02 4.797705999999937188e-01 -2.522280000001164701e-02
5.634076595306396484e-01 3.952479999999303217e-02 3.322319999999079343e-02 4.753725999999918184e-01 -2.522280000001164701e-02
5.644259452819824219e-01 3.952479999999303217e-02 3.102419999999339595e-02 4.708279999999962495e-01 -2.522280000001164701e-02
5.664587020874023438e-01 2.838319999999816545e-02 2.882519999998889304e-02 4.642309999999898462e-01 -2.522280000001164701e-02
5.674738883972167969e-01 3.278119999999296041e-02 1.988259999999142380e-02 4.775715999999963213e-01 -1.628020000000707235e-02
5.685033798217773438e-01 3.058219999999556293e-02 2.647959999999782710e-02 4.731735999999944209e-01 -1.408120000000967487e-02
5.695266723632812500e-01 3.512679999999823721e-02 -6.945200000008089347e-03 4.440001999999967364e-01 -5.879420000000412649e-02
5.705511569976806641e-01 -7.013200000000319179e-02 -7.628700000000465664e-02 3.857999999999950358e-01 -1.146488000000076557e-01
5.716249942779541016e-01 -8.567160000000706432e-02 -1.054604000000023412e-01 3.567731999999910197e-01 -1.347329999999999917e-01
5.726549625396728516e-01 -8.347260000000256142e-02 -1.054604000000023412e-01 3.523751999999962248e-01 -1.414766000000071688e-01
5.727074146270751953e-01 -6.338840000000312003e-02 -7.408800000000725916e-02 3.702603999999982687e-01 -1.213924000000077275e-01
5.747742652893066406e-01 -6.778640000000502042e-02 -7.628700000000465664e-02 3.792029999999957379e-01 -1.191934000000032245e-01
5.838184356689453125e-01 3.732579999999563469e-02 3.556880000000317565e-02 4.731735999999944209e-01 -5.205060000000405473e-02
5.838184356689453125e-01 -2.307340000001056879e-02 -3.831760000000317135e-02 4.239159999999972950e-01 -7.667940000000617040e-02
5.997734069824218750e-01 3.732579999999563469e-02 2.882519999998889304e-02 4.731735999999944209e-01 -2.962079999999933655e-02
6.077671051025390625e-01 -4.095860000001261270e-02 -5.620280000000521525e-02 3.948891999999932789e-01 -1.303350000000051967e-01
6.157624721527099609e-01 3.278119999999296041e-02 2.428059999999332419e-02 4.708279999999962495e-01 -4.985159999999955183e-02
6.237561702728271484e-01 -5.444580000000565079e-02 -6.514540000000268449e-02 3.836009999999976383e-01 -1.124498000000031528e-01
6.317863464355468750e-01 3.058219999999556293e-02 2.647959999999782710e-02 4.731735999999944209e-01 -2.962079999999933655e-02
6.397471427917480469e-01 -6.338840000000312003e-02 -8.303060000000472840e-02 3.657157999999955944e-01 -1.146488000000076557e-01
6.477389335632324219e-01 2.383859999999549117e-02 2.428059999999332419e-02 4.753725999999918184e-01 -3.196640000000461335e-02
6.557362079620361328e-01 -8.567160000000706432e-02 -1.076594000000068441e-01 3.456315999999961530e-01 -1.191934000000032245e-01
6.637299060821533203e-01 3.732579999999563469e-02 2.647959999999782710e-02 4.775715999999963213e-01 -2.962079999999933655e-02
6.637299060821533203e-01 -7.907460000000066103e-02 -8.977420000000480016e-02 3.702603999999982687e-01 -1.235914000000051249e-01
6.797189712524414062e-01 2.603759999999288866e-02 2.208159999998882128e-02 4.686289999999917466e-01 -4.310800000000658549e-02
6.797189712524414062e-01 -6.778640000000502042e-02 -8.083160000000022549e-02 3.814020000000002408e-01 -1.013082000000011806e-01
6.877152919769287109e-01 5.740999999999507608e-02 5.110839999999283734e-02 5.000013999999939340e-01 -1.628020000000707235e-02
6.970684528350830078e-01 2.838319999999816545e-02 2.647959999999782710e-02 4.775715999999963213e-01 -6.539120000000342436e-02
7.040803432464599609e-01 -2.981700000001064055e-02 -5.840180000000261273e-02 3.903445999999977101e-01 -1.146488000000076557e-01
7.121179103851318359e-01 5.066639999999500432e-02 4.671039999999093695e-02 4.954567999999983652e-01 -5.940000000024259208e-04
7.121179103851318359e-01 3.952479999999303217e-02 2.208159999998882128e-02 4.461991999999941338e-01 -5.424960000000145222e-02
7.200839519500732422e-01 3.058219999999556293e-02 2.208159999998882128e-02 4.976557999999957627e-01 -2.793000000006928829e-03
7.360684871673583984e-01 4.172379999999753508e-02 2.208159999998882128e-02 4.642309999999898462e-01 -3.636439999999940831e-02
7.441010475158691406e-01 2.838319999999816545e-02 2.428059999999332419e-02 4.954567999999983652e-01 -5.940000000024259208e-04
7.520616054534912109e-01 5.740999999999507608e-02 4.671039999999093695e-02 5.043993999999958344e-01 -5.940000000024259208e-04
7.520616054534912109e-01 3.058219999999556293e-02 2.208159999998882128e-02 4.731735999999944209e-01 -2.742180000000193907e-02
7.680447101593017578e-01 5.740999999999507608e-02 4.216579999999536810e-02 5.065984000000003373e-01 3.950599999993142930e-03
7.760760784149169922e-01 2.163959999999098827e-02 1.533799999999585495e-02 4.797705999999937188e-01 -1.628020000000707235e-02
7.840342521667480469e-01 5.740999999999507608e-02 5.565299999998840619e-02 5.065984000000003373e-01 8.348599999995043319e-03
7.920320034027099609e-01 2.838319999999816545e-02 2.647959999999782710e-02 4.664299999999943491e-01 -2.962079999999933655e-02
8.000235557556152344e-01 5.960899999999247356e-02 4.216579999999536810e-02 5.155409999999978066e-01 1.054759999999244080e-02
8.080174922943115234e-01 3.058219999999556293e-02 2.208159999998882128e-02 4.664299999999943491e-01 -3.416540000000911625e-02
8.160471916198730469e-01 5.066639999999500432e-02 4.890939999999543986e-02 5.089439999999914033e-01 1.604999999994971560e-03
8.183219432830810547e-01 2.838319999999816545e-02 2.208159999998882128e-02 4.954567999999983652e-01 -1.173559999999729264e-02
8.214905261993408203e-01 -5.664480000000304827e-02 -7.188900000000275625e-02 3.679147999999929919e-01 -1.392776000000026659e-01
8.245060443878173828e-01 -1.632980000000339160e-02 8.594399999995783190e-03 4.618853999999987803e-01 -4.750600000000138046e-02
8.325059413909912109e-01 6.415359999999514784e-02 5.110839999999283734e-02 5.089439999999914033e-01 -5.940000000024259208e-04
8.405025005340576172e-01 -2.989200000004021973e-03 1.753699999999325243e-02 4.618853999999987803e-01 -4.090900000000918801e-02
8.405025005340576172e-01 5.066639999999500432e-02 3.322319999999079343e-02 4.976557999999957627e-01 -9.536600000007000588e-03
8.484954833984375000e-01 -2.307340000001056879e-02 1.313899999999845747e-02 4.574873999999897745e-01 -4.310800000000658549e-02
8.644850254058837891e-01 6.415359999999514784e-02 4.671039999999093695e-02 5.043993999999958344e-01 8.348599999995043319e-03
8.644850254058837891e-01 -1.413080000000599412e-02 -3.482000000016860497e-04 4.529427999999942056e-01 -4.750600000000138046e-02
8.804743289947509766e-01 6.635259999999254532e-02 5.785199999999290910e-02 5.222845999999978783e-01 1.509219999999511508e-02
8.804743289947509766e-01 -6.558740000000051751e-02 -5.840180000000261273e-02 3.992872000000022847e-01 -1.257904000000025224e-01
8.884780406951904297e-01 4.626840000000020936e-02 5.110839999999283734e-02 5.133419999999933037e-01 -5.940000000024259208e-04
9.044661521911621094e-01 -3.656060000000360688e-02 -5.840180000000261273e-02 4.060307999999952511e-01 -9.456460000000110888e-02
9.125027656555175781e-01 6.195459999999775036e-02 4.451140000000064489e-02 4.887131999999982934e-01 -1.173559999999729264e-02
9.125027656555175781e-01 1.709499999999541942e-02 -7.408800000000725916e-02 3.948891999999932789e-01 -1.168478000000050532e-01
9.204673767089843750e-01 5.960899999999247356e-02 5.345399999999811413e-02 4.976557999999957627e-01 -5.940000000024259208e-04
9.364709854125976562e-01 6.415359999999514784e-02 1.753699999999325243e-02 4.731735999999944209e-01 -3.196640000000461335e-02
9.444785118103027344e-01 3.732579999999563469e-02 4.451140000000064489e-02 4.954567999999983652e-01 -1.173559999999729264e-02
9.524602890014648438e-01 6.195459999999775036e-02 2.428059999999332419e-02 4.910587999999893594e-01 -2.742180000000193907e-02
9.604523181915283203e-01 3.952479999999303217e-02 2.208159999998882128e-02 4.821161999999918901e-01 -2.302380000000714411e-02
9.684150218963623047e-01 6.635259999999254532e-02 5.110839999999283734e-02 5.000013999999939340e-01 1.604999999994971560e-03
9.764115810394287109e-01 3.058219999999556293e-02 3.996679999999086519e-02 4.797705999999937188e-01 -1.628020000000707235e-02
9.764115810394287109e-01 6.415359999999514784e-02 6.679459999999037834e-02 5.133419999999933037e-01 1.604999999994971560e-03
9.924323558807373047e-01 2.163959999999098827e-02 2.428059999999332419e-02 4.731735999999944209e-01 -2.962079999999933655e-02
1.000395059585571289e+00 7.089719999999521960e-02 4.451140000000064489e-02 5.000013999999939340e-01 -9.536600000007000588e-03
1.008420467376708984e+00 2.383859999999549117e-02 1.753699999999325243e-02 4.731735999999944209e-01 -3.856340000000391122e-02
1.008420467376708984e+00 4.846739999999050141e-02 4.671039999999093695e-02 5.022003999999913315e-01 -7.337600000009603107e-03
1.024379968643188477e+00 2.603759999999288866e-02 1.753699999999325243e-02 4.686289999999917466e-01 -2.962079999999933655e-02
1.024379968643188477e+00 5.740999999999507608e-02 3.996679999999086519e-02 5.065984000000003373e-01 -7.337600000009603107e-03
1.040369510650634766e+00 3.754399999988944359e-03 6.395399999998385709e-03 4.642309999999898462e-01 -3.856340000000391122e-02
1.048363447189331055e+00 6.635259999999254532e-02 4.216579999999536810e-02 5.000013999999939340e-01 6.149599999997645838e-03
1.048363447189331055e+00 -2.989200000004021973e-03 2.428059999999332419e-02 4.708279999999962495e-01 -3.416540000000911625e-02
1.064350605010986328e+00 5.521099999999767860e-02 5.785199999999290910e-02 5.268291999999934472e-01 1.509219999999511508e-02
1.064350605010986328e+00 3.754399999988944359e-03 -1.148980000000365820e-02 4.485447999999923052e-01 -4.985159999999955183e-02
1.080376386642456055e+00 4.846739999999050141e-02 5.565299999998840619e-02 5.000013999999939340e-01 1.604999999994971560e-03
1.088337898254394531e+00 -1.867540000000866840e-02 1.313899999999845747e-02 4.596863999999942774e-01 -3.636439999999940831e-02
1.096329450607299805e+00 5.521099999999767860e-02 4.216579999999536810e-02 4.976557999999957627e-01 -1.173559999999729264e-02
1.096329450607299805e+00 -4.095860000001261270e-02 -8.303060000000472840e-02 3.679147999999929919e-01 -1.213924000000077275e-01
1.112356185913085938e+00 5.960899999999247356e-02 5.565299999998840619e-02 5.043993999999958344e-01 6.149599999997645838e-03
1.112356185913085938e+00 3.754399999988944359e-03 -5.840180000000261273e-02 4.014861999999925768e-01 -1.146488000000076557e-01
1.120314598083496094e+00 5.066639999999500432e-02 4.451140000000064489e-02 4.932577999999938623e-01 -4.992000000004326310e-03
1.136307001113891602e+00 4.406939999999570645e-02 -2.043240000000112744e-02 4.396021999999948360e-01 -5.644859999999884970e-02
1.144299268722534180e+00 3.732579999999563469e-02 3.556880000000317565e-02 4.910587999999893594e-01 -1.173559999999729264e-02
1.152296304702758789e+00 6.195459999999775036e-02 6.005099999999741200e-02 4.843151999999963930e-01 -2.067820000000186731e-02
1.152296304702758789e+00 3.512679999999823721e-02 2.428059999999332419e-02 4.865141999999937905e-01 -9.536600000007000588e-03
1.168282032012939453e+00 5.066639999999500432e-02 3.996679999999086519e-02 4.932577999999938623e-01 -5.940000000024259208e-04
1.176313638687133789e+00 2.603759999999288866e-02 2.428059999999332419e-02 4.775715999999963213e-01 -2.067820000000186731e-02
1.184306144714355469e+00 5.301199999999317569e-02 5.110839999999283734e-02 5.065984000000003373e-01 1.604999999994971560e-03
1.192265033721923828e+00 2.383859999999549117e-02 2.428059999999332419e-02 4.731735999999944209e-01 -3.856340000000391122e-02
1.200259685516357422e+00 6.635259999999254532e-02 4.451140000000064489e-02 5.155409999999978066e-01 8.348599999995043319e-03
1.208292722702026367e+00 2.163959999999098827e-02 3.556880000000317565e-02 4.821161999999918901e-01 -4.992000000004326310e-03
1.208292722702026367e+00 5.960899999999247356e-02 5.565299999998840619e-02 5.089439999999914033e-01 -5.940000000024259208e-04
1.224245786666870117e+00 2.838319999999816545e-02 1.093999999999395456e-02 4.618853999999987803e-01 -3.416540000000911625e-02
1.232281446456909180e+00 5.960899999999247356e-02 5.565299999998840619e-02 5.043993999999958344e-01 8.348599999995043319e-03
1.240234375000000000e+00 -1.413080000000599412e-02 1.988259999999142380e-02 4.686289999999917466e-01 -3.636439999999940831e-02
1.241929292678833008e+00 -2.989200000004021973e-03 -4.746200000003586439e-03 4.440001999999967364e-01 -6.099320000000152397e-02
1.243993043899536133e+00 -7.902000000066244922e-04 -9.290799999999155290e-03 4.418011999999922335e-01 -4.310800000000658549e-02
1.245013475418090820e+00 1.269699999999351903e-02 1.093999999999395456e-02 4.642309999999898462e-01 -4.310800000000658549e-02
1.246030569076538086e+00 3.278119999999296041e-02 3.102419999999339595e-02 4.686289999999917466e-01 -3.856340000000391122e-02
1.247047901153564453e+00 3.512679999999823721e-02 2.208159999998882128e-02 4.887131999999982934e-01 -2.067820000000186731e-02
1.248069286346435547e+00 1.709499999999541942e-02 1.093999999999395456e-02 4.686289999999917466e-01 -3.416540000000911625e-02
1.248069286346435547e+00 8.152399999997950175e-03 1.093999999999395456e-02 4.664299999999943491e-01 -4.530699999999687755e-02
1.250121593475341797e+00 8.152399999997950175e-03 -4.746200000003586439e-03 4.552883999999923770e-01 -4.530699999999687755e-02
1.250121593475341797e+00 1.944059999999359079e-02 1.753699999999325243e-02 4.731735999999944209e-01 -3.636439999999940831e-02
1.252155780792236328e+00 2.603759999999288866e-02 1.753699999999325243e-02 4.461991999999941338e-01 -5.424960000000145222e-02
1.253204584121704102e+00 -1.193180000000859664e-02 -7.863260000000282801e-02 3.948891999999932789e-01 -1.079052000000004785e-01
1.253204584121704102e+00 -7.013200000000319179e-02 -9.651780000000487192e-02 3.679147999999929919e-01 -1.281360000000006938e-01
1.255308866500854492e+00 -7.672900000000248966e-02 -9.431880000000747444e-02 3.500295999999980534e-01 -1.414766000000071688e-01
1.256363630294799805e+00 -8.347260000000256142e-02 -6.968999999999825334e-02 3.881456000000003126e-01 -1.079052000000004785e-01
1.257402181625366211e+00 -5.664480000000304827e-02 -6.968999999999825334e-02 3.792029999999957379e-01 -1.146488000000076557e-01
1.258453607559204102e+00 -8.567160000000706432e-02 -1.166020000000043133e-01 3.589721999999955226e-01 -1.460212000000027377e-01
1.280190944671630859e+00 -6.338840000000312003e-02 -2.263140000000563035e-02 4.328586000000018696e-01 -6.993580000000609864e-02
1.296180009841918945e+00 -5.664480000000304827e-02 -9.651780000000487192e-02 3.567731999999910197e-01 -1.347329999999999917e-01
1.304174423217773438e+00 -7.907460000000066103e-02 -1.098584000000042415e-01 3.635167999999981969e-01 -1.414766000000071688e-01
1.312171697616577148e+00 -8.347260000000256142e-02 -9.871680000000226940e-02 3.478305999999935505e-01 -1.549638000000073124e-01
1.320164680480957031e+00 -4.990120000000297651e-02 -6.074740000000078410e-02 3.768573999999975666e-01 -1.257904000000025224e-01
1.328158140182495117e+00 -4.770220000000557903e-02 -6.294640000000528701e-02 4.418011999999922335e-01 -6.099320000000152397e-02
1.330516815185546875e+00 1.944059999999359079e-02 4.196399999993882801e-03 4.618853999999987803e-01 -4.310800000000658549e-02
1.332603931427001953e+00 -7.902000000066244922e-04 4.196399999993882801e-03 4.507437999999968081e-01 -4.750600000000138046e-02
1.333109140396118164e+00 -6.558740000000051751e-02 -8.303060000000472840e-02 3.881456000000003126e-01 -1.168478000000050532e-01
1.344619035720825195e+00 1.555399999998652305e-03 -2.547199999999083531e-03 4.552883999999923770e-01 -4.090900000000918801e-02
1.352619647979736328e+00 -2.087440000000606588e-02 -2.717600000000119920e-02 4.306595999999973667e-01 -1.257904000000025224e-01
1.360608816146850586e+00 -8.127360000000516393e-02 -9.651780000000487192e-02 3.679147999999929919e-01 -1.347329999999999917e-01
1.368603229522705078e+00 3.754399999988944359e-03 1.093999999999395456e-02 4.104287999999900460e-01 -8.562200000000363964e-02
1.376628398895263672e+00 -4.770220000000557903e-02 -5.840180000000261273e-02 4.060307999999952511e-01 -9.456460000000110888e-02
1.384593009948730469e+00 5.960899999999247356e-02 5.565299999998840619e-02 5.155409999999978066e-01 1.729119999999961799e-02
1.385929346084594727e+00 3.278119999999296041e-02 2.647959999999782710e-02 4.932577999999938623e-01 -1.057062000000030810e-01
1.392976045608520508e+00 -2.981700000001064055e-02 -4.506120000000324310e-02 4.239159999999972950e-01 -1.257904000000025224e-01
1.400978088378906250e+00 6.195459999999775036e-02 4.671039999999093695e-02 5.065984000000003373e-01 1.604999999994971560e-03
1.409011840820312500e+00 2.163959999999098827e-02 3.322319999999079343e-02 4.708279999999962495e-01 -3.416540000000911625e-02
1.416967153549194336e+00 5.740999999999507608e-02 5.345399999999811413e-02 4.932577999999938623e-01 -9.536600000007000588e-03
1.416967153549194336e+00 1.709499999999541942e-02 1.313899999999845747e-02 4.686289999999917466e-01 -3.636439999999940831e-02
1.424997329711914062e+00 6.195459999999775036e-02 6.005099999999741200e-02 5.089439999999914033e-01 1.604999999994971560e-03
1.440950632095336914e+00 1.489599999999091651e-02 1.533799999999585495e-02 4.753725999999918184e-01 -2.522280000001164701e-02
1.440950632095336914e+00 6.195459999999775036e-02 4.890939999999543986e-02 5.043993999999958344e-01 -4.992000000004326310e-03
1.456941127777099609e+00 1.709499999999541942e-02 6.395399999998385709e-03 4.775715999999963213e-01 -3.196640000000461335e-02
1.464935302734375000e+00 4.846739999999050141e-02 5.345399999999811413e-02 5.043993999999958344e-01 -5.940000000024259208e-04
1.472964048385620117e+00 3.512679999999823721e-02 2.882519999998889304e-02 4.753725999999918184e-01 -2.522280000001164701e-02
1.472964048385620117e+00 5.960899999999247356e-02 5.110839999999283734e-02 5.089439999999914033e-01 6.149599999997645838e-03
1.488954782485961914e+00 4.406939999999570645e-02 3.776779999999346771e-02 4.887131999999982934e-01 -9.536600000007000588e-03
1.488954782485961914e+00 5.301199999999317569e-02 3.996679999999086519e-02 5.089439999999914033e-01 -5.940000000024259208e-04
